País,Año,Horas,Metrica,Porcentaje_x,Red,Porcentaje_y
Colombia,2015.0,,Uso de redes sociales para mantenerse informado,56.0,Twitter,54.0
Colombia,2015.0,,Uso de redes sociales para mantenerse informado,56.0,WhatsApp,90.0
Colombia,2015.0,,Seguir marcas que les gustan,55.0,Facebook,92.0
Colombia,2015.0,,Seguir marcas que les gustan,55.0,FB Messenger,71.0
Colombia,2015.0,,Seguir marcas que les gustan,55.0,Instagram,73.0
Colombia,2015.0,,Seguir marcas que les gustan,55.0,Snapchat,28.0
Colombia,2015.0,,Seguir marcas que les gustan,55.0,Twitter,54.0
Colombia,2015.0,,Seguir marcas que les gustan,55.0,WhatsApp,90.0
Colombia,2015.0,,Descubrir marcas a través de comentarios,38.0,Facebook,92.0
Colombia,2015.0,,Descubrir marcas a través de comentarios,38.0,FB Messenger,71.0
Colombia,2015.0,,Descubrir marcas a través de comentarios,38.0,Instagram,73.0
Colombia,2015.0,,Descubrir marcas a través de comentarios,38.0,Snapchat,28.0
Colombia,2015.0,,Descubrir marcas a través de comentarios,38.0,Twitter,54.0
Colombia,2015.0,,Descubrir marcas a través de comentarios,38.0,WhatsApp,90.0
Colombia,2015.0,,Investigar productos/marcas usando redes sociales,53.0,Facebook,92.0
Colombia,2015.0,,Investigar productos/marcas usando redes sociales,53.0,FB Messenger,71.0
Colombia,2015.0,,Investigar productos/marcas usando redes sociales,53.0,Instagram,73.0
Colombia,2015.0,,Investigar productos/marcas usando redes sociales,53.0,Snapchat,28.0
Colombia,2015.0,,Investigar productos/marcas usando redes sociales,53.0,Twitter,54.0
Colombia,2015.0,,Investigar productos/marcas usando redes sociales,53.0,WhatsApp,90.0
Colombia,2015.0,,Motivar compras a través de 'Me gusta',28.0,Facebook,92.0
Colombia,2015.0,,Motivar compras a través de 'Me gusta',28.0,FB Messenger,71.0
Colombia,2015.0,,Motivar compras a través de 'Me gusta',28.0,Instagram,73.0
Colombia,2015.0,,Motivar compras a través de 'Me gusta',28.0,Snapchat,28.0
Colombia,2015.0,,Motivar compras a través de 'Me gusta',28.0,Twitter,54.0
Colombia,2015.0,,Motivar compras a través de 'Me gusta',28.0,WhatsApp,90.0
Colombia,2015.0,,Motivar compras a través del botón 'Comprar',12.0,Facebook,92.0
Colombia,2015.0,,Motivar compras a través del botón 'Comprar',12.0,FB Messenger,71.0
Colombia,2015.0,,Motivar compras a través del botón 'Comprar',12.0,Instagram,73.0
Colombia,2015.0,,Motivar compras a través del botón 'Comprar',12.0,Snapchat,28.0
Colombia,2015.0,,Motivar compras a través del botón 'Comprar',12.0,Twitter,54.0
Colombia,2015.0,,Motivar compras a través del botón 'Comprar',12.0,WhatsApp,90.0
Colombia,2016.0,,Uso de redes sociales para mantenerse informado,56.0,Facebook,92.0
Colombia,2016.0,,Uso de redes sociales para mantenerse informado,56.0,FB Messenger,71.0
Colombia,2016.0,,Uso de redes sociales para mantenerse informado,56.0,Instagram,73.0
Colombia,2016.0,,Uso de redes sociales para mantenerse informado,56.0,Snapchat,28.0
Colombia,2016.0,,Uso de redes sociales para mantenerse informado,56.0,Twitter,54.0
Colombia,2016.0,,Uso de redes sociales para mantenerse informado,56.0,WhatsApp,90.0
Colombia,2016.0,,Seguir marcas que les gustan,55.0,Facebook,92.0
Colombia,2016.0,,Seguir marcas que les gustan,55.0,FB Messenger,71.0
Colombia,2016.0,,Seguir marcas que les gustan,55.0,Instagram,73.0
Colombia,2016.0,,Seguir marcas que les gustan,55.0,Snapchat,28.0
Colombia,2016.0,,Seguir marcas que les gustan,55.0,Twitter,54.0
Colombia,2016.0,,Seguir marcas que les gustan,55.0,WhatsApp,90.0
Colombia,2016.0,,Descubrir marcas a través de comentarios,38.0,Facebook,92.0
Colombia,2016.0,,Descubrir marcas a través de comentarios,38.0,FB Messenger,71.0
Colombia,2016.0,,Descubrir marcas a través de comentarios,38.0,Instagram,73.0
Colombia,2016.0,,Descubrir marcas a través de comentarios,38.0,Snapchat,28.0
Colombia,2016.0,,Descubrir marcas a través de comentarios,38.0,Twitter,54.0
Colombia,2016.0,,Descubrir marcas a través de comentarios,38.0,WhatsApp,90.0
Colombia,2016.0,,Investigar productos/marcas usando redes sociales,53.0,Facebook,92.0
Colombia,2016.0,,Investigar productos/marcas usando redes sociales,53.0,FB Messenger,71.0
Colombia,2016.0,,Investigar productos/marcas usando redes sociales,53.0,Instagram,73.0
Colombia,2016.0,,Investigar productos/marcas usando redes sociales,53.0,Snapchat,28.0
Colombia,2016.0,,Investigar productos/marcas usando redes sociales,53.0,Twitter,54.0
Colombia,2016.0,,Investigar productos/marcas usando redes sociales,53.0,WhatsApp,90.0
Colombia,2016.0,,Motivar compras a través de 'Me gusta',28.0,Facebook,92.0
Colombia,2016.0,,Motivar compras a través de 'Me gusta',28.0,FB Messenger,71.0
Colombia,2016.0,,Motivar compras a través de 'Me gusta',28.0,Instagram,73.0
Colombia,2016.0,,Motivar compras a través de 'Me gusta',28.0,Snapchat,28.0
Colombia,2016.0,,Motivar compras a través de 'Me gusta',28.0,Twitter,54.0
Colombia,2016.0,,Motivar compras a través de 'Me gusta',28.0,WhatsApp,90.0
Colombia,2016.0,,Motivar compras a través del botón 'Comprar',12.0,Facebook,92.0
Colombia,2016.0,,Motivar compras a través del botón 'Comprar',12.0,FB Messenger,71.0
Colombia,2016.0,,Motivar compras a través del botón 'Comprar',12.0,Instagram,73.0
Colombia,2016.0,,Motivar compras a través del botón 'Comprar',12.0,Snapchat,28.0
Colombia,2016.0,,Motivar compras a través del botón 'Comprar',12.0,Twitter,54.0
Colombia,2016.0,,Motivar compras a través del botón 'Comprar',12.0,WhatsApp,90.0
Colombia,2017.0,,Uso de redes sociales para mantenerse informado,56.0,Facebook,92.0
Colombia,2017.0,,Uso de redes sociales para mantenerse informado,56.0,FB Messenger,71.0
Colombia,2017.0,,Uso de redes sociales para mantenerse informado,56.0,Instagram,73.0
Colombia,2017.0,,Uso de redes sociales para mantenerse informado,56.0,Snapchat,28.0
Colombia,2017.0,,Uso de redes sociales para mantenerse informado,56.0,Twitter,54.0
Colombia,2017.0,,Uso de redes sociales para mantenerse informado,56.0,WhatsApp,90.0
Colombia,2017.0,,Seguir marcas que les gustan,55.0,Facebook,92.0
Colombia,2017.0,,Seguir marcas que les gustan,55.0,FB Messenger,71.0
Colombia,2017.0,,Seguir marcas que les gustan,55.0,Instagram,73.0
Colombia,2017.0,,Seguir marcas que les gustan,55.0,Snapchat,28.0
Colombia,2017.0,,Seguir marcas que les gustan,55.0,Twitter,54.0
Colombia,2017.0,,Seguir marcas que les gustan,55.0,WhatsApp,90.0
Colombia,2017.0,,Descubrir marcas a través de comentarios,38.0,Facebook,92.0
Colombia,2017.0,,Descubrir marcas a través de comentarios,38.0,FB Messenger,71.0
Colombia,2017.0,,Descubrir marcas a través de comentarios,38.0,Instagram,73.0
Colombia,2017.0,,Descubrir marcas a través de comentarios,38.0,Snapchat,28.0
Colombia,2017.0,,Descubrir marcas a través de comentarios,38.0,Twitter,54.0
Colombia,2017.0,,Descubrir marcas a través de comentarios,38.0,WhatsApp,90.0
Colombia,2017.0,,Investigar productos/marcas usando redes sociales,53.0,Facebook,92.0
Colombia,2017.0,,Investigar productos/marcas usando redes sociales,53.0,FB Messenger,71.0
Colombia,2017.0,,Investigar productos/marcas usando redes sociales,53.0,Instagram,73.0
Colombia,2017.0,,Investigar productos/marcas usando redes sociales,53.0,Snapchat,28.0
Colombia,2017.0,,Investigar productos/marcas usando redes sociales,53.0,Twitter,54.0
Colombia,2017.0,,Investigar productos/marcas usando redes sociales,53.0,WhatsApp,90.0
Colombia,2017.0,,Motivar compras a través de 'Me gusta',28.0,Facebook,92.0
Colombia,2017.0,,Motivar compras a través de 'Me gusta',28.0,FB Messenger,71.0
Colombia,2017.0,,Motivar compras a través de 'Me gusta',28.0,Instagram,73.0
Colombia,2017.0,,Motivar compras a través de 'Me gusta',28.0,Snapchat,28.0
Colombia,2017.0,,Motivar compras a través de 'Me gusta',28.0,Twitter,54.0
Colombia,2017.0,,Motivar compras a través de 'Me gusta',28.0,WhatsApp,90.0
Colombia,2017.0,,Motivar compras a través del botón 'Comprar',12.0,Facebook,92.0
Colombia,2017.0,,Motivar compras a través del botón 'Comprar',12.0,FB Messenger,71.0
Colombia,2017.0,,Motivar compras a través del botón 'Comprar',12.0,Instagram,73.0
Colombia,2017.0,,Motivar compras a través del botón 'Comprar',12.0,Snapchat,28.0
Colombia,2017.0,,Motivar compras a través del botón 'Comprar',12.0,Twitter,54.0
Colombia,2017.0,,Motivar compras a través del botón 'Comprar',12.0,WhatsApp,90.0
Colombia,2018.0,3.34,Uso de redes sociales para mantenerse informado,56.0,Facebook,92.0
Colombia,2018.0,3.34,Uso de redes sociales para mantenerse informado,56.0,FB Messenger,71.0
Colombia,2018.0,3.34,Uso de redes sociales para mantenerse informado,56.0,Instagram,73.0
Colombia,2018.0,3.34,Uso de redes sociales para mantenerse informado,56.0,Snapchat,28.0
Colombia,2018.0,3.34,Uso de redes sociales para mantenerse informado,56.0,Twitter,54.0
Colombia,2018.0,3.34,Uso de redes sociales para mantenerse informado,56.0,WhatsApp,90.0
Colombia,2018.0,3.34,Seguir marcas que les gustan,55.0,Facebook,92.0
Colombia,2018.0,3.34,Seguir marcas que les gustan,55.0,FB Messenger,71.0
Colombia,2018.0,3.34,Seguir marcas que les gustan,55.0,Instagram,73.0
Colombia,2018.0,3.34,Seguir marcas que les gustan,55.0,Snapchat,28.0
Colombia,2018.0,3.34,Seguir marcas que les gustan,55.0,Twitter,54.0
Colombia,2018.0,3.34,Seguir marcas que les gustan,55.0,WhatsApp,90.0
Colombia,2018.0,3.34,Descubrir marcas a través de comentarios,38.0,Facebook,92.0
Colombia,2018.0,3.34,Descubrir marcas a través de comentarios,38.0,FB Messenger,71.0
Colombia,2018.0,3.34,Descubrir marcas a través de comentarios,38.0,Instagram,73.0
Colombia,2018.0,3.34,Descubrir marcas a través de comentarios,38.0,Snapchat,28.0
Colombia,2018.0,3.34,Descubrir marcas a través de comentarios,38.0,Twitter,54.0
Colombia,2018.0,3.34,Descubrir marcas a través de comentarios,38.0,WhatsApp,90.0
Colombia,2018.0,3.34,Investigar productos/marcas usando redes sociales,53.0,Facebook,92.0
Colombia,2018.0,3.34,Investigar productos/marcas usando redes sociales,53.0,FB Messenger,71.0
Colombia,2018.0,3.34,Investigar productos/marcas usando redes sociales,53.0,Instagram,73.0
Colombia,2018.0,3.34,Investigar productos/marcas usando redes sociales,53.0,Snapchat,28.0
Colombia,2018.0,3.34,Investigar productos/marcas usando redes sociales,53.0,Twitter,54.0
Colombia,2018.0,3.34,Investigar productos/marcas usando redes sociales,53.0,WhatsApp,90.0
Colombia,2018.0,3.34,Motivar compras a través de 'Me gusta',28.0,Facebook,92.0
Colombia,2018.0,3.34,Motivar compras a través de 'Me gusta',28.0,FB Messenger,71.0
Colombia,2018.0,3.34,Motivar compras a través de 'Me gusta',28.0,Instagram,73.0
Colombia,2018.0,3.34,Motivar compras a través de 'Me gusta',28.0,Snapchat,28.0
Colombia,2018.0,3.34,Motivar compras a través de 'Me gusta',28.0,Twitter,54.0
Colombia,2018.0,3.34,Motivar compras a través de 'Me gusta',28.0,WhatsApp,90.0
Colombia,2018.0,3.34,Motivar compras a través del botón 'Comprar',12.0,Facebook,92.0
Colombia,2018.0,3.34,Motivar compras a través del botón 'Comprar',12.0,FB Messenger,71.0
Colombia,2018.0,3.34,Motivar compras a través del botón 'Comprar',12.0,Instagram,73.0
Colombia,2018.0,3.34,Motivar compras a través del botón 'Comprar',12.0,Snapchat,28.0
Colombia,2018.0,3.34,Motivar compras a través del botón 'Comprar',12.0,Twitter,54.0
Colombia,2018.0,3.34,Motivar compras a través del botón 'Comprar',12.0,WhatsApp,90.0
Colombia,2019.0,3.36,Uso de redes sociales para mantenerse informado,56.0,Facebook,92.0
Colombia,2019.0,3.36,Uso de redes sociales para mantenerse informado,56.0,FB Messenger,71.0
Colombia,2019.0,3.36,Uso de redes sociales para mantenerse informado,56.0,Instagram,73.0
Colombia,2019.0,3.36,Uso de redes sociales para mantenerse informado,56.0,Snapchat,28.0
Colombia,2019.0,3.36,Uso de redes sociales para mantenerse informado,56.0,Twitter,54.0
Colombia,2019.0,3.36,Uso de redes sociales para mantenerse informado,56.0,WhatsApp,90.0
Colombia,2019.0,3.36,Seguir marcas que les gustan,55.0,Facebook,92.0
Colombia,2019.0,3.36,Seguir marcas que les gustan,55.0,FB Messenger,71.0
Colombia,2019.0,3.36,Seguir marcas que les gustan,55.0,Instagram,73.0
Colombia,2019.0,3.36,Seguir marcas que les gustan,55.0,Snapchat,28.0
Colombia,2019.0,3.36,Seguir marcas que les gustan,55.0,Twitter,54.0
Colombia,2019.0,3.36,Seguir marcas que les gustan,55.0,WhatsApp,90.0
Colombia,2019.0,3.36,Descubrir marcas a través de comentarios,38.0,Facebook,92.0
Colombia,2019.0,3.36,Descubrir marcas a través de comentarios,38.0,FB Messenger,71.0
Colombia,2019.0,3.36,Descubrir marcas a través de comentarios,38.0,Instagram,73.0
Colombia,2019.0,3.36,Descubrir marcas a través de comentarios,38.0,Snapchat,28.0
Colombia,2019.0,3.36,Descubrir marcas a través de comentarios,38.0,Twitter,54.0
Colombia,2019.0,3.36,Descubrir marcas a través de comentarios,38.0,WhatsApp,90.0
Colombia,2019.0,3.36,Investigar productos/marcas usando redes sociales,53.0,Facebook,92.0
Colombia,2019.0,3.36,Investigar productos/marcas usando redes sociales,53.0,FB Messenger,71.0
Colombia,2019.0,3.36,Investigar productos/marcas usando redes sociales,53.0,Instagram,73.0
Colombia,2019.0,3.36,Investigar productos/marcas usando redes sociales,53.0,Snapchat,28.0
Colombia,2019.0,3.36,Investigar productos/marcas usando redes sociales,53.0,Twitter,54.0
Colombia,2019.0,3.36,Investigar productos/marcas usando redes sociales,53.0,WhatsApp,90.0
Colombia,2019.0,3.36,Motivar compras a través de 'Me gusta',28.0,Facebook,92.0
Colombia,2019.0,3.36,Motivar compras a través de 'Me gusta',28.0,FB Messenger,71.0
Colombia,2019.0,3.36,Motivar compras a través de 'Me gusta',28.0,Instagram,73.0
Colombia,2019.0,3.36,Motivar compras a través de 'Me gusta',28.0,Snapchat,28.0
Colombia,2019.0,3.36,Motivar compras a través de 'Me gusta',28.0,Twitter,54.0
Colombia,2019.0,3.36,Motivar compras a través de 'Me gusta',28.0,WhatsApp,90.0
Colombia,2019.0,3.36,Motivar compras a través del botón 'Comprar',12.0,Facebook,92.0
Colombia,2019.0,3.36,Motivar compras a través del botón 'Comprar',12.0,FB Messenger,71.0
Colombia,2019.0,3.36,Motivar compras a través del botón 'Comprar',12.0,Instagram,73.0
Colombia,2019.0,3.36,Motivar compras a través del botón 'Comprar',12.0,Snapchat,28.0
Colombia,2019.0,3.36,Motivar compras a través del botón 'Comprar',12.0,Twitter,54.0
Colombia,2019.0,3.36,Motivar compras a través del botón 'Comprar',12.0,WhatsApp,90.0
Corea del Sur,,,Uso de redes sociales para mantenerse informado,49.0,Facebook,61.0
Corea del Sur,,,Uso de redes sociales para mantenerse informado,49.0,FB Messenger,26.0
Corea del Sur,,,Uso de redes sociales para mantenerse informado,49.0,Instagram,50.0
Corea del Sur,,,Uso de redes sociales para mantenerse informado,49.0,Snapchat,7.0
Corea del Sur,,,Uso de redes sociales para mantenerse informado,49.0,Twitter,29.0
Corea del Sur,,,Uso de redes sociales para mantenerse informado,49.0,WhatsApp,7.0
Corea del Sur,,,Seguir marcas que les gustan,49.0,Facebook,61.0
Corea del Sur,,,Seguir marcas que les gustan,49.0,FB Messenger,26.0
Corea del Sur,,,Seguir marcas que les gustan,49.0,Instagram,50.0
Corea del Sur,,,Seguir marcas que les gustan,49.0,Snapchat,7.0
Corea del Sur,,,Seguir marcas que les gustan,49.0,Twitter,29.0
Corea del Sur,,,Seguir marcas que les gustan,49.0,WhatsApp,7.0
Corea del Sur,,,Descubrir marcas a través de comentarios,26.0,Facebook,61.0
Corea del Sur,,,Descubrir marcas a través de comentarios,26.0,FB Messenger,26.0
Corea del Sur,,,Descubrir marcas a través de comentarios,26.0,Instagram,50.0
Corea del Sur,,,Descubrir marcas a través de comentarios,26.0,Snapchat,7.0
Corea del Sur,,,Descubrir marcas a través de comentarios,26.0,Twitter,29.0
Corea del Sur,,,Descubrir marcas a través de comentarios,26.0,WhatsApp,7.0
Corea del Sur,,,Investigar productos/marcas usando redes sociales,39.0,Facebook,61.0
Corea del Sur,,,Investigar productos/marcas usando redes sociales,39.0,FB Messenger,26.0
Corea del Sur,,,Investigar productos/marcas usando redes sociales,39.0,Instagram,50.0
Corea del Sur,,,Investigar productos/marcas usando redes sociales,39.0,Snapchat,7.0
Corea del Sur,,,Investigar productos/marcas usando redes sociales,39.0,Twitter,29.0
Corea del Sur,,,Investigar productos/marcas usando redes sociales,39.0,WhatsApp,7.0
Corea del Sur,,,Motivar compras a través de 'Me gusta',15.0,Facebook,61.0
Corea del Sur,,,Motivar compras a través de 'Me gusta',15.0,FB Messenger,26.0
Corea del Sur,,,Motivar compras a través de 'Me gusta',15.0,Instagram,50.0
Corea del Sur,,,Motivar compras a través de 'Me gusta',15.0,Snapchat,7.0
Corea del Sur,,,Motivar compras a través de 'Me gusta',15.0,Twitter,29.0
Corea del Sur,,,Motivar compras a través de 'Me gusta',15.0,WhatsApp,7.0
Corea del Sur,,,Motivar compras a través del botón 'Comprar',6.0,Facebook,61.0
Corea del Sur,,,Motivar compras a través del botón 'Comprar',6.0,FB Messenger,26.0
Corea del Sur,,,Motivar compras a través del botón 'Comprar',6.0,Instagram,50.0
Corea del Sur,,,Motivar compras a través del botón 'Comprar',6.0,Snapchat,7.0
Corea del Sur,,,Motivar compras a través del botón 'Comprar',6.0,Twitter,29.0
Corea del Sur,,,Motivar compras a través del botón 'Comprar',6.0,WhatsApp,7.0
Denmark,2012.0,,,,,
Denmark,2013.0,,,,,
Denmark,2014.0,,,,,
Denmark,2015.0,,,,,
Denmark,2016.0,,,,,
Denmark,2017.0,,,,,
Denmark,2018.0,1.35,,,,
Denmark,2019.0,1.33,,,,
Dinamarca,,,Uso de redes sociales para mantenerse informado,40.0,Facebook,81.0
Dinamarca,,,Uso de redes sociales para mantenerse informado,40.0,FB Messenger,66.0
Dinamarca,,,Uso de redes sociales para mantenerse informado,40.0,Instagram,50.0
Dinamarca,,,Uso de redes sociales para mantenerse informado,40.0,Snapchat,38.0
Dinamarca,,,Uso de redes sociales para mantenerse informado,40.0,Twitter,23.0
Dinamarca,,,Uso de redes sociales para mantenerse informado,40.0,WhatsApp,19.0
Dinamarca,,,Seguir marcas que les gustan,26.0,Facebook,81.0
Dinamarca,,,Seguir marcas que les gustan,26.0,FB Messenger,66.0
Dinamarca,,,Seguir marcas que les gustan,26.0,Instagram,50.0
Dinamarca,,,Seguir marcas que les gustan,26.0,Snapchat,38.0
Dinamarca,,,Seguir marcas que les gustan,26.0,Twitter,23.0
Dinamarca,,,Seguir marcas que les gustan,26.0,WhatsApp,19.0
Dinamarca,,,Descubrir marcas a través de comentarios,19.0,Facebook,81.0
Dinamarca,,,Descubrir marcas a través de comentarios,19.0,FB Messenger,66.0
Dinamarca,,,Descubrir marcas a través de comentarios,19.0,Instagram,50.0
Dinamarca,,,Descubrir marcas a través de comentarios,19.0,Snapchat,38.0
Dinamarca,,,Descubrir marcas a través de comentarios,19.0,Twitter,23.0
Dinamarca,,,Descubrir marcas a través de comentarios,19.0,WhatsApp,19.0
Dinamarca,,,Investigar productos/marcas usando redes sociales,32.0,Facebook,81.0
